"","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality","type"
"3353",7.4,0.23,0.25,1.4,49,43,141,0.9934,3.42,0.54,10.2,"good","w"
"3354",6.4,0.16,0.28,2.2,42,33,93,0.9914,3.31,0.43,11.1,"medium","w"
"3355",6.3,0.25,0.23,14.9,39,47,142,0.99705,3.14,0.35,9.7,"medium","w"
"3356",6.7,0.27,0.25,8,53,54,202,0.9961,3.22,0.43,9.3,"medium","w"
"3357",6.9,0.29,0.23,8.6,56,56,215,0.9967,3.17,0.44,8.8,"medium","w"
"3358",9.6,0.21,0.28,1.2,38,12,53,0.9926,2.8,0.46,10.6,"medium","w"
"3359",6.6,0.62,0.2,8.7,46,81,224,0.99605,3.17,0.44,9.3,"medium","w"
"3360",6.4,0.28,0.19,5.4,42,67,181,0.99435,3.31,0.35,10.2,"medium","w"
"3361",8,0.3,0.28,5.7,44,31,124,0.9948,3.16,0.51,10.2,"medium","w"
"3362",6.4,0.17,0.27,1.5,37,20,98,0.9916,3.46,0.42,11,"good","w"
"3363",7.3,0.21,0.3,10.9,37,18,112,997,3.4,0.5,9.6,"medium","w"
"3364",6.7,0.27,0.25,8,53,54,202,0.9961,3.22,0.43,9.3,"medium","w"
"3365",6.9,0.29,0.23,8.6,56,56,215,0.9967,3.17,0.44,8.8,"medium","w"
"3366",6.6,0.32,0.26,7.7,54,56,209,0.9961,3.17,0.45,8.8,"medium","w"
"3367",7.4,0.32,0.22,1.7,51,50,179,0.9955,3.28,0.69,8.9,"medium","w"
"3368",6.6,0.37,0.07,1.4,48,58,144,0.9922,3.17,0.38,10,"medium","w"
"3369",7.7,0.43,0.28,4.5,46,33,102,0.9918,3.16,0.56,12.2,"good","w"
"3370",7.8,0.39,0.26,9.9,59,33,181,0.9955,3.04,0.42,10.9,"medium","w"
"3371",6.5,0.18,0.26,1.4,41,40,141,0.9941,3.34,0.72,9.5,"medium","w"
"3372",7.8,0.4,0.26,9.5,59,32,178,0.9955,3.04,0.43,10.9,"medium","w"
"3373",7.8,0.39,0.26,9.9,59,33,181,0.9955,3.04,0.42,10.9,"medium","w"
"3374",6.9,0.19,0.28,3,54,33,99,0.9924,3.16,0.4,10.8,"medium","w"
"3375",7.7,0.49,1,19.6,0.03,28,135,0.9973,3.24,0.4,12,"medium","w"
"3376",6.6,0.25,0.35,14,69,42,163,999,3.56,0.47,9.8,"medium","w"
"3377",6.5,0.18,0.26,1.4,41,40,141,0.9941,3.34,0.72,9.5,"medium","w"
"3378",6.4,0.15,0.36,1.8,34,43,150,0.9922,3.42,0.69,11,"good","w"
"3379",6.4,0.15,0.36,1.8,34,43,150,0.9922,3.42,0.69,11,"good","w"
"3380",8.4,0.17,0.31,5.4,52,47,150,0.9953,3.24,0.38,9.8,"medium","w"
"3381",6.1,0.32,0.37,1.8,51,13,200,0.9945,3.49,0.44,10.5,"poor","w"
"3382",8.5,0.21,0.26,9.25,34,73,142,0.9945,3.05,0.37,11.4,"medium","w"
"3383",8.7,0.45,0.4,1.5,67,17,100,0.9957,3.27,0.57,10.1,"medium","w"
"3384",6.7,0.24,0.29,6.8,38,54,127,0.9932,3.33,0.46,11.6,"good","w"
"3385",8.5,0.21,0.26,9.25,34,73,142,0.9945,3.05,0.37,11.4,"medium","w"
"3386",7.4,0.33,0.26,2.6,0.04,29,115,0.9913,3.07,0.52,11.8,"good","w"
"3387",7.2,0.26,0.3,2.1,33,50,158,0.9909,3.33,0.43,12.1,"good","w"
"3388",8.2,0.36,0.29,7.6,35,37,122,0.9939,3.16,0.34,12,"medium","w"
"3389",7.8,0.2,0.24,1.6,26,26,189,991,3.08,0.74,12.1,"good","w"
"3390",9.4,0.16,0.3,1.4,42,26,176,0.9954,3.15,0.46,9.1,"medium","w"
"3391",6.4,0.33,0.24,1.6,54,25,117,0.9943,3.36,0.5,9.3,"medium","w"
"3392",7.8,0.22,0.36,1.4,56,21,153,993,3.2,0.53,10.4,"medium","w"
"3393",7.4,0.35,0.31,17.95,62,42,187,1.0002,3.27,0.64,9.1,"medium","w"
"3394",6.6,0.37,0.24,2,64,23,120,0.9946,3.32,0.54,9.4,"medium","w"
"3395",6.7,0.37,0.41,6.3,61,22,149,0.9953,3.16,0.47,9.6,"medium","w"
"3396",7.1,0.37,0.32,1.4,37,27,126,0.9918,3.19,0.62,12,"medium","w"
"3397",6.9,0.25,0.27,9.05,39,37,128,0.9936,3.27,0.34,11.3,"good","w"
"3398",6.8,0.23,0.29,15.4,73,56,173,0.9984,3.06,0.41,8.7,"medium","w"
"3399",6.4,0.26,0.21,7.1,0.04,35,162,0.9956,3.39,0.58,9.9,"medium","w"
"3400",7.6,0.3,0.22,10.2,49,57,191,0.9966,3.08,0.4,9.3,"medium","w"
"3401",9.4,0.16,0.23,1.6,42,14,67,0.9942,3.07,0.32,9.5,"medium","w"
"3402",6.8,0.23,0.29,15.4,73,56,173,0.9984,3.06,0.41,8.7,"medium","w"
"3403",6.4,0.26,0.21,7.1,0.04,35,162,0.9956,3.39,0.58,9.9,"medium","w"
"3404",7.6,0.3,0.22,10.2,49,57,191,0.9966,3.08,0.4,9.3,"medium","w"
"3405",7.5,0.33,0.39,12.4,65,29,119,0.9974,3.16,0.39,9.4,"medium","w"
"3406",7.6,0.38,0.2,3.4,46,9,116,0.9944,3.15,0.41,9.4,"medium","w"
"3407",8.8,0.2,0.43,15,53,60,184,1.0008,3.28,0.79,8.8,"medium","w"
"3408",7.5,0.33,0.39,12.4,65,29,119,0.9974,3.16,0.39,9.4,"medium","w"
"3409",8.8,0.2,0.43,15,53,60,184,1.0008,3.28,0.79,8.8,"medium","w"
"3410",6.6,0.36,0.21,1.5,49,39,184,0.9928,3.18,0.41,9.9,"medium","w"
"3411",7.6,0.38,0.2,3.4,46,9,116,0.9944,3.15,0.41,9.4,"medium","w"
"3412",5.6,0.46,0.24,4.8,42,24,72,0.9908,3.29,0.37,12.6,"medium","w"
"3413",7.2,0.15,0.38,1.2,38,18,110,0.9917,3.19,0.43,11.1,"medium","w"
"3414",8.2,0.42,0.29,4.1,0.03,31,100,0.9911,3,0.32,12.8,"good","w"
"3415",6.8,0.3,0.35,2.8,38,10,164,0.9912,3.09,0.53,12,"medium","w"
"3416",6.7,0.27,0.3,13.9,29,34,131,0.9953,3.36,0.5,12,"good","w"
"3417",7.2,0.5,0,0.8,34,46,114,0.9932,3.19,0.34,9.2,"poor","w"
"3418",6,0.26,0.29,1,32,27,96,0.9896,3.38,0.44,12.3,"medium","w"
"3419",6.8,0.33,0.28,1.2,32,38,131,0.9889,3.19,0.41,13,"medium","w"
"3420",6.8,0.3,0.35,2.8,38,10,164,0.9912,3.09,0.53,12,"medium","w"
"3421",7.4,0.29,0.31,1.7,35,23,110,0.9926,3.07,0.38,10.9,"medium","w"
"3422",8.2,0.42,0.29,4.1,0.03,31,100,0.9911,3,0.32,12.8,"good","w"
"3423",7.3,0.19,0.24,6.3,54,34,231,0.9964,3.36,0.54,10,"medium","w"
"3424",6.5,0.32,0.12,11.5,33,35,165,0.9974,3.22,0.32,9,"medium","w"
"3425",7.1,0.32,0.4,1.5,34,13,84,0.9944,3.42,0.6,10.4,"medium","w"
"3426",6.5,0.32,0.12,11.5,33,35,165,0.9974,3.22,0.32,9,"medium","w"
"3427",7.3,0.19,0.24,6.3,54,34,231,0.9964,3.36,0.54,10,"medium","w"
"3428",7.3,0.17,0.23,6.3,51,35,240,0.9963,3.36,0.54,10,"medium","w"
"3429",7.7,0.44,0.24,11.2,31,41,167,0.9948,3.12,0.43,11.3,"good","w"
"3430",7.7,0.44,0.24,11.2,31,41,167,0.9948,3.12,0.43,11.3,"good","w"
"3431",7.4,0.49,0.24,15.1,0.03,34,153,0.9953,3.13,0.51,12,"good","w"
"3432",7.7,0.44,0.24,11.2,31,41,167,0.9948,3.12,0.43,11.3,"good","w"
"3433",7.4,0.49,0.24,15.1,0.03,34,153,0.9953,3.13,0.51,12,"good","w"
"3434",6.4,0.21,0.3,5.6,44,43,160,0.9949,3.6,0.41,10.6,"medium","w"
"3435",8,0.55,0.42,12.6,211,37,213,0.9988,2.99,0.56,9.3,"medium","w"
"3436",7,0.19,0.23,5.7,123,27,104,0.9954,3.04,0.54,9.4,"medium","w"
"3437",7.2,0.24,0.29,2.2,37,37,102,992,3.27,0.64,11,"good","w"
"3438",6.5,0.34,0.36,11,52,53,247,0.9984,3.44,0.55,9.3,"medium","w"
"3439",7,0.19,0.23,5.7,123,27,104,0.9954,3.04,0.54,9.4,"medium","w"
"3440",6.9,0.18,0.33,1,54,24,164,0.9926,3.42,0.51,10.5,"medium","w"
"3441",7.2,0.24,0.29,2.2,37,37,102,992,3.27,0.64,11,"good","w"
"3442",8.2,0.18,0.31,11.8,39,96,249,0.9976,3.07,0.52,9.5,"medium","w"
"3443",8.3,0.28,0.45,7.8,59,32,139,0.9972,3.33,0.77,11.2,"medium","w"
"3444",6.1,0.34,0.46,4.7,29,21,94,991,3.29,0.62,12.3,"medium","w"
"3445",7.4,0.44,0.2,11.5,49,44,157,998,3.27,0.44,9,"medium","w"
"3446",7.6,0.26,0.58,7.9,41,62,180,0.9966,3.07,0.38,9,"medium","w"
"3447",7.4,0.44,0.2,11.5,49,44,157,998,3.27,0.44,9,"medium","w"
"3448",8.7,0.49,0.57,17.8,52,34,243,1.0007,2.98,0.82,9,"medium","w"
"3449",7,0.24,0.25,1.7,42,48,189,992,3.25,0.42,11.4,"medium","w"
"3450",7.1,0.25,0.25,1.6,46,50,181,0.9925,3.2,0.42,11,"good","w"
"3451",6.1,0.34,0.46,4.7,29,21,94,991,3.29,0.62,12.3,"medium","w"
"3452",6.4,0.18,0.31,1.6,49,36,127,0.9934,3.6,0.67,10.4,"good","w"
"3453",8.3,0.27,0.39,2.4,58,16,107,0.9955,3.28,0.59,10.3,"medium","w"
"3454",6.8,0.24,0.35,6.4,48,44,172,0.9944,3.29,0.55,10.5,"good","w"
"3455",8,0.22,0.28,14,53,83,197,0.9981,3.14,0.45,9.8,"medium","w"
"3456",10,0.91,0.42,1.6,56,34,181,0.9968,3.11,0.46,10,"poor","w"
"3457",8.9,0.34,0.34,1.6,56,13,176,0.9946,3.14,0.47,9.7,"medium","w"
"3458",8.9,0.33,0.34,1.4,56,14,171,0.9946,3.13,0.47,9.7,"medium","w"
"3459",8,0.22,0.28,14,53,83,197,0.9981,3.14,0.45,9.8,"medium","w"
"3460",6.7,0.18,0.19,4.7,46,57,161,0.9946,3.32,0.66,10.5,"medium","w"
"3461",7.8,0.2,0.28,10.2,54,78,186,997,3.14,0.46,10,"medium","w"
"3462",7.3,0.13,0.31,2.3,54,22,104,0.9924,3.24,0.92,11.5,"good","w"
"3463",6.6,0.28,0.3,7.8,49,57,202,0.9958,3.24,0.39,9.5,"medium","w"
"3464",7.1,0.25,0.3,2.4,42,25,122,994,3.43,0.61,10.5,"medium","w"
"3465",7.6,0.36,0.44,8.3,255,28,142,0.9958,3.12,0.43,10.2,"medium","w"
"3466",7.6,0.27,0.25,13.9,0.05,45,199,0.9984,3.34,0.5,9.8,"medium","w"
"3467",6.9,0.37,0.28,13.8,31,34,137,0.9948,3.1,0.37,11.6,"medium","w"
"3468",7.4,0.21,0.27,7.3,31,41,144,0.9932,3.15,0.38,11.8,"good","w"
"3469",8.2,0.18,0.28,8.5,35,41,140,0.9952,3.04,0.37,10.1,"good","w"
"3470",6.3,0.19,0.21,1.8,49,35,163,0.9924,3.31,0.5,10.3,"medium","w"
"3471",7,0.21,0.22,5.1,48,38,168,0.9945,3.34,0.49,10.4,"medium","w"
"3472",5.8,0.33,0.2,16.05,47,26,166,0.9976,3.09,0.46,8.9,"medium","w"
"3473",5.8,0.33,0.2,16.05,47,26,166,0.9976,3.09,0.46,8.9,"medium","w"
"3474",7.9,0.29,0.31,7.35,34,37,154,0.9938,3.06,0.31,10.8,"medium","w"
"3475",6.6,0.31,0.38,16.05,58,16,165,0.9997,3.38,0.6,9.2,"medium","w"
"3476",8,0.19,0.3,2,53,48,140,994,3.18,0.49,9.6,"medium","w"
"3477",8,0.2,0.36,1.2,32,21,78,0.9921,3.08,0.37,10.4,"medium","w"
"3478",8,0.25,0.26,14,43,41,248,0.9986,3.03,0.57,8.7,"medium","w"
"3479",7.2,0.2,0.61,16.2,43,14,103,0.9987,3.06,0.36,9.2,"medium","w"
"3480",7.7,0.3,0.42,14.3,45,45,213,0.9991,3.18,0.63,9.2,"medium","w"
"3481",7.2,0.2,0.61,16.2,43,14,103,0.9987,3.06,0.36,9.2,"medium","w"
"3482",7.7,0.3,0.42,14.3,45,45,213,0.9991,3.18,0.63,9.2,"medium","w"
"3483",7.7,0.3,0.42,14.3,45,45,213,0.9991,3.18,0.63,9.2,"medium","w"
"3484",6.4,0.22,0.32,7.9,29,34,124,0.9948,3.4,0.39,10.2,"medium","w"
"3485",7.2,0.2,0.61,16.2,43,14,103,0.9987,3.06,0.36,9.2,"medium","w"
"3486",7,0.53,0.02,1,36,39,107,993,3.2,0.32,9,"medium","w"
"3487",7.3,0.24,0.41,13.6,0.05,41,178,0.9988,3.37,0.43,9.7,"medium","w"
"3488",7.2,0.24,0.4,17.85,49,50,185,1,3.34,0.42,9.6,"medium","w"
"3489",7.6,0.15,0.4,1.3,36,24,112,0.9932,3.14,0.76,10,"medium","w"
"3490",7.7,0.3,0.42,14.3,45,45,213,0.9991,3.18,0.63,9.2,"medium","w"
"3491",7.6,0.33,0.41,13.7,45,44,197,0.9989,3.18,0.64,9.1,"medium","w"
"3492",6.8,0.24,0.31,18.3,46,40,142,1,3.3,0.41,8.7,"medium","w"
"3493",6.8,0.24,0.31,18.3,46,40,142,1,3.3,0.41,8.7,"medium","w"
"3494",6.8,0.35,0.44,6.5,56,31,161,0.9952,3.14,0.44,9.5,"medium","w"
"3495",7.9,0.26,0.33,10.3,39,73,212,0.9969,2.93,0.49,9.5,"medium","w"
"3496",7.5,0.29,0.67,8.1,37,53,166,0.9966,2.9,0.41,8.9,"medium","w"
"3497",7.5,0.29,0.67,8.1,37,53,166,0.9966,2.9,0.41,8.9,"medium","w"
"3498",7.2,0.31,0.41,8.6,53,15,89,0.9976,3.29,0.64,9.9,"medium","w"
"3499",6.7,0.44,0.31,1.9,0.03,41,104,0.99,3.29,0.62,12.6,"good","w"
"3500",10,0.23,0.27,14.1,33,45,166,0.9988,2.72,0.43,9.7,"medium","w"
"3501",7.4,0.21,0.3,7.9,39,14,118,0.9942,2.96,0.34,10.4,"medium","w"
"3502",8.8,0.23,0.35,10.7,0.04,26,183,0.9984,2.93,0.49,9.1,"medium","w"
"3503",7.8,0.34,0.27,1.2,0.04,25,106,0.9932,3.01,0.55,10.4,"medium","w"
"3504",7.9,0.26,0.33,10.3,39,73,212,0.9969,2.93,0.49,9.5,"medium","w"
"3505",7.5,0.29,0.67,8.1,37,53,166,0.9966,2.9,0.41,8.9,"medium","w"
"3506",6,0.28,0.35,1.9,37,16,120,0.9933,3.16,0.69,10.6,"medium","w"
"3507",7.9,0.37,0.3,2.7,29,64,158,0.9916,3.12,0.59,12,"good","w"
"3508",7.2,0.36,0.36,5.7,38,26,98,0.9914,2.93,0.59,12.5,"good","w"
"3509",7.6,0.13,0.34,9.3,62,40,126,0.9966,3.21,0.39,9.6,"medium","w"
"3510",6.6,0.25,0.36,8.1,45,54,180,0.9958,3.08,0.42,9.2,"medium","w"
"3511",7.1,0.18,0.26,1.3,41,20,71,0.9926,3.04,0.74,9.9,"medium","w"
"3512",7.9,0.3,0.27,8.5,36,20,112,0.9939,2.96,0.46,11.7,"medium","w"
"3513",8.3,0.23,0.3,2.1,49,21,153,0.9953,3.09,0.5,9.6,"medium","w"
"3514",6.8,0.43,0.3,3.5,33,27,135,0.9906,3,0.37,12,"medium","w"
"3515",7.2,0.36,0.36,5.7,38,26,98,0.9914,2.93,0.59,12.5,"good","w"
"3516",6.6,0.25,0.36,8.1,45,54,180,0.9958,3.08,0.42,9.2,"medium","w"
"3517",7.1,0.18,0.26,1.3,41,20,71,0.9926,3.04,0.74,9.9,"medium","w"
"3518",6.6,0.35,0.29,14.4,44,54,177,0.9991,3.17,0.58,8.9,"medium","w"
"3519",7.3,0.22,0.5,13.7,49,56,189,0.9994,3.24,0.66,9,"medium","w"
"3520",8.1,0.26,0.33,11.1,52,52.5,158,0.9976,3.03,0.49,10.2,"good","w"
"3521",7.6,0.13,0.34,9.3,62,40,126,0.9966,3.21,0.39,9.6,"medium","w"
"3522",7,0.12,0.19,4.9,55,27,127,0.9953,3.29,0.41,9.4,"medium","w"
"3523",8.2,0.37,0.27,1.7,28,10,59,0.9923,2.97,0.48,10.4,"medium","w"
"3524",7.6,0.26,0.36,1.6,32,6,106,993,3.15,0.4,10.4,"poor","w"
"3525",6.3,0.2,0.58,1.4,204,15,97,0.9931,3.16,0.43,10,"medium","w"
"3526",6.3,0.22,0.57,1.4,208,14,96,0.9932,3.16,0.43,10,"medium","w"
"3527",7.1,0.25,0.28,1.6,52,46,169,0.9926,3.05,0.41,10.5,"medium","w"
"3528",7,0.27,0.32,6.8,47,47,193,0.9938,3.23,0.39,11.4,"medium","w"
"3529",8.8,0.34,0.33,9.7,36,46,172,0.9966,3.08,0.4,10.2,"medium","w"
"3530",9.2,0.27,0.34,10.5,43,49,228,0.9974,3.04,0.41,10.4,"medium","w"
"3531",7.1,0.49,0.22,2,47,146.5,307.5,0.9924,3.24,0.37,11,"poor","w"
"3532",9.2,0.71,0.23,6.2,42,15,93,0.9948,2.89,0.34,10.1,"medium","w"
"3533",7.2,0.47,0.65,8.3,83,27,182,0.9964,3,0.35,9.2,"medium","w"
"3534",6.8,0.28,0.36,1.6,0.04,25,87,0.9924,3.23,0.66,10.3,"medium","w"
"3535",8.8,0.34,0.33,9.7,36,46,172,0.9966,3.08,0.4,10.2,"medium","w"
"3536",9.2,0.27,0.34,10.5,43,49,228,0.9974,3.04,0.41,10.4,"medium","w"
"3537",7.3,0.13,0.27,4.6,0.08,34,172,0.9938,3.23,0.39,11.1,"good","w"
"3538",7.2,0.16,0.35,1.2,31,27,84,0.9928,3.33,0.34,9.9,"medium","w"
"3539",6.8,0.31,0.32,7.6,52,35,143,0.9959,3.14,0.38,9,"medium","w"
"3540",8.3,0.36,0.57,15,52,35,256,1.0001,2.93,0.64,8.6,"medium","w"
"3541",6.8,0.31,0.32,7.6,52,35,143,0.9959,3.14,0.38,9,"medium","w"
"3542",8.3,0.36,0.57,15,52,35,256,1.0001,2.93,0.64,8.6,"medium","w"
"3543",6.3,0.25,0.44,11.6,41,48,195,0.9968,3.18,0.52,9.5,"medium","w"
"3544",6,0.45,0.42,1.1,51,61,197,0.9932,3.02,0.4,9,"medium","w"
"3545",8.1,0.26,0.3,7.8,49,39,152,0.9954,2.99,0.58,10,"medium","w"
"3546",6.4,0.22,0.32,12,66,57,158,0.9992,3.6,0.43,9,"medium","w"
"3547",5.7,0.45,0.42,1.1,51,61,197,0.9932,3.02,0.4,9,"medium","w"
"3548",7.2,0.19,0.31,1.4,46,37,135,0.9939,3.34,0.57,10.2,"good","w"
"3549",6.7,0.31,0.44,6.7,54,29,160,0.9952,3.04,0.44,9.6,"medium","w"
"3550",8,0.25,0.13,17.2,36,49,219,0.9996,2.96,0.46,9.7,"medium","w"
"3551",9.9,1005,0.46,1.4,46,34,185,0.9966,3.02,0.49,10.2,"poor","w"
"3552",8.1,0.31,0.36,8.2,28,29,142,0.9925,3.01,0.34,13,"good","w"
"3553",8.1,0.24,0.38,4.3,44,49,172,996,3.37,0.74,10.8,"medium","w"
"3554",8,0.25,0.13,17.2,36,49,219,0.9996,2.96,0.46,9.7,"medium","w"
"3555",6.4,0.29,0.28,11.1,63,66,169,0.9973,2.89,0.57,9,"medium","w"
"3556",7.2,0.15,0.33,1.1,27,16,63,0.9937,3.37,0.4,9.9,"medium","w"
"3557",7,0.12,0.32,7.2,58,22,89,0.9966,3.29,0.38,9.2,"medium","w"
"3558",7.4,0.32,0.55,16.6,56,53,238,1.0017,2.96,0.58,8.7,"medium","w"
"3559",8.5,0.17,0.31,1,24,13,91,993,2.79,0.37,10.1,"medium","w"
"3560",8.5,0.17,0.31,1,24,13,91,993,2.79,0.37,10.1,"medium","w"
"3561",9.5,0.21,0.47,1.3,39,21,123,0.9959,2.9,0.64,9.5,"medium","w"
"3562",8.2,0.21,0.48,1.4,41,11,99,0.9958,3.17,0.57,9.9,"medium","w"
"3563",7.4,0.32,0.55,16.6,56,53,238,1.0017,2.96,0.58,8.7,"medium","w"
"3564",6.8,0.31,0.42,6.9,46,50,173,0.9958,3.19,0.46,9,"medium","w"
"3565",6.8,0.27,0.28,13.3,76,50,163,0.9979,3.03,0.38,8.6,"medium","w"
"3566",7.4,0.21,0.3,8.1,47,13,114,0.9941,3.12,0.35,10.5,"medium","w"
"3567",8,0.23,0.35,9.2,44,53,186,997,3.09,0.56,9.5,"good","w"
"3568",7.6,0.2,0.31,1.4,47,41,142,0.9934,3.43,0.53,10.1,"medium","w"
"3569",6.3,0.41,0.3,3.2,0.03,49,164,0.9927,3.53,0.79,11.7,"good","w"
"3570",8.3,0.49,0.43,2.5,36,32,116,0.9944,3.23,0.47,10.7,"medium","w"
"3571",6.3,0.41,0.3,3.2,0.03,49,164,0.9927,3.53,0.79,11.7,"good","w"
"3572",7.6,0.2,0.26,4.5,86,37,133,0.9963,3.15,0.42,9.2,"medium","w"
"3573",7.5,0.26,0.26,18.35,84,33,139,1.0011,3.17,0.39,8.8,"medium","w"
"3574",7.5,0.26,0.26,18.35,84,33,139,1.0011,3.17,0.39,8.8,"medium","w"
"3575",6.8,0.27,0.35,7.8,48,76,197,0.9959,3.24,0.43,9.5,"medium","w"
"3576",6.8,0.28,0.37,7,57,35,208,0.9973,3.57,0.55,10.2,"medium","w"
"3577",8.4,0.2,0.27,6.3,48,30,143,0.9966,3.25,0.5,9.1,"medium","w"
"3578",7.9,0.33,0.26,1.2,44,23,103,0.9932,3.19,0.54,10.5,"medium","w"
"3579",7.5,0.38,0.5,12.8,42,57,184,0.9984,3.09,0.46,9,"medium","w"
"3580",7.6,0.2,0.3,14.2,56,53,212.5,999,3.14,0.46,8.9,"good","w"
"3581",7.6,0.2,0.3,14.2,56,53,212.5,999,3.14,0.46,8.9,"good","w"
"3582",7.6,0.2,0.3,14.2,56,53,212.5,999,3.14,0.46,8.9,"good","w"
"3583",7.6,0.2,0.3,14.2,56,53,212.5,999,3.14,0.46,8.9,"good","w"
"3584",7.6,0.2,0.3,14.2,56,53,212.5,999,3.14,0.46,8.9,"good","w"
"3585",8.1,0.19,0.58,16.65,49,48,181,1.0006,3.2,0.62,9.1,"medium","w"
"3586",7.6,0.16,0.41,1.9,47,27,151,0.9937,3.2,0.53,10.1,"medium","w"
"3587",8.1,0.22,0.28,7.7,43,57,176,0.9954,3.12,0.55,10,"medium","w"
"3588",8,0.22,0.32,10.4,43,63,201,997,3.11,0.53,9.5,"medium","w"
"3589",7.1,0.33,0.3,3.3,34,30,102,0.9912,3.08,0.31,12.3,"good","w"
"3590",6.4,0.43,0.27,1.1,54,5,110,0.9939,3.24,0.52,9.1,"poor","w"
"3591",7.6,0.2,0.3,14.2,56,53,212.5,999,3.14,0.46,8.9,"good","w"
"3592",7,0.12,0.28,6.3,57,17,103,0.9957,3.5,0.44,9.6,"medium","w"
"3593",7.4,0.3,0.22,5.25,53,33,180,0.9926,3.13,0.45,11.6,"medium","w"
"3594",7,0.28,0.33,14.6,43,47,168,0.9994,3.34,0.67,8.8,"medium","w"
"3595",8.4,0.2,0.38,11.8,55,51,170,1.0004,3.34,0.82,8.9,"medium","w"
"3596",7,0.28,0.33,14.6,43,47,168,0.9994,3.34,0.67,8.8,"medium","w"
"3597",8.4,0.2,0.38,11.8,55,51,170,1.0004,3.34,0.82,8.9,"medium","w"
"3598",8.4,0.2,0.38,11.8,55,51,170,1.0004,3.34,0.82,8.9,"medium","w"
"3599",7.3,0.18,0.31,17.3,55,32,197,1.0002,3.13,0.46,9,"medium","w"
"3600",6.8,0.31,0.09,1.4,0.04,56,145,0.9922,3.19,0.46,10,"medium","w"
"3601",6.7,0.31,0.08,1.3,38,58,147,0.9922,3.18,0.46,10,"medium","w"
"3602",7.6,0.17,0.35,1.6,47,43,154,0.9934,3.36,0.69,11.1,"medium","w"
"3603",7.4,0.3,0.22,5.25,53,33,180,0.9926,3.13,0.45,11.6,"medium","w"
"3604",7.4,0.26,0.31,2.4,43,58,178,0.9941,3.42,0.68,10.6,"medium","w"
"3605",7,0.28,0.33,14.6,43,47,168,0.9994,3.34,0.67,8.8,"medium","w"
"3606",8.4,0.2,0.38,11.8,55,51,170,1.0004,3.34,0.82,8.9,"medium","w"
"3607",5.6,0.18,0.31,1.5,38,16,84,0.9924,3.34,0.58,10.1,"medium","w"
"3608",7.2,0.15,0.39,1.8,43,21,159,0.9948,3.52,0.47,10,"medium","w"
"3609",8,0.4,0.33,7.7,34,27,98,0.9935,3.18,0.41,12.2,"good","w"
"3610",7,0.25,0.56,2,35,20,95,0.9918,3.23,0.53,11,"medium","w"
"3611",7.2,0.15,0.39,1.8,43,21,159,0.9948,3.52,0.47,10,"medium","w"
"3612",6.8,0.18,0.46,1.4,64,37,160,0.9924,3.37,0.45,11.1,"medium","w"
"3613",6.6,0.32,0.22,16.7,46,38,133,0.9979,3.22,0.67,10.4,"medium","w"
"3614",9,0.55,0.3,8.1,26,14,71,993,2.94,0.36,11.8,"medium","w"
"3615",6.9,0.19,0.39,8,28,22,84,994,3.11,0.66,10.8,"medium","w"
"3616",6.3,0.41,0.33,4.7,23,28,110,991,3.3,0.38,12.5,"good","w"
"3617",9,0.55,0.3,8.1,26,14,71,993,2.94,0.36,11.8,"medium","w"
"3618",7,0.2,0.34,2.1,49,12,136,0.9922,3.25,0.46,11.6,"good","w"
"3619",6.6,0.32,0.22,16.7,46,38,133,0.9979,3.22,0.67,10.4,"medium","w"
"3620",7.7,0.26,0.34,6.4,0.05,36,163,0.9937,3.19,0.7,11.5,"medium","w"
"3621",6.3,0.21,0.28,1.5,51,46,142,0.9928,3.23,0.42,10.1,"medium","w"
"3622",7.6,0.34,0.39,7.6,0.04,45,215,0.9965,3.11,0.53,9.2,"medium","w"
"3623",6.3,0.21,0.28,1.5,51,46,142,0.9928,3.23,0.42,10.1,"medium","w"
"3624",8,0.43,0.4,12.4,168,29,190,0.9991,3.07,0.64,9.2,"medium","w"
"3625",7.5,0.3,0.71,1.3,0.16,44,149,0.9948,3.08,0.42,8.9,"medium","w"
"3626",6.4,0.26,0.4,1.7,179,5,60,0.9925,3.09,0.54,10.1,"medium","w"
"3627",6.9,0.32,0.15,8.1,46,51,180,0.9958,3.13,0.45,8.9,"medium","w"
"3628",8.9,0.21,0.34,7.1,37,33,150,0.9962,3.1,0.45,9.7,"medium","w"
"3629",7.6,0.34,0.39,7.6,0.04,45,215,0.9965,3.11,0.53,9.2,"medium","w"
"3630",9.5,0.42,0.41,2.3,34,22,145,0.9951,3.06,0.52,11,"medium","w"
"3631",7.6,0.29,0.26,6.5,42,32,160,0.9944,3.14,0.47,10.7,"medium","w"
"3632",6.5,0.25,0.2,1.4,24,29,101,0.9916,3.24,0.54,10.8,"medium","w"
"3633",7.2,0.23,0.33,12.7,49,50,183,0.9987,3.41,0.4,9.8,"medium","w"
"3634",7.9,0.35,0.36,1.6,38,11,124,0.9928,3.25,0.48,11,"medium","w"
"3635",8.8,0.2,0.28,1.1,18,18,72,0.9926,2.97,0.35,10.4,"medium","w"
"3636",5.7,0.27,0.32,1.2,46,20,155,0.9934,3.8,0.41,10.2,"medium","w"
